FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.
17/03/2015	21	7	4	3	0.1	4	14	9	20	85	2.2	75
17/03/2015	22	8	5	3	0.1	4	14	9	20	83	2.8	57
17/03/2015	23	12	9	3	0.1	3	25	14	30	69	1.5	45
18/03/2015	00	16	13	3	0.1	4	34	19	40	59	1.6	44
18/03/2015	01	13	9	3	0.1	3	20	14	25	75	1.2	43
18/03/2015	02	17	13	3	0.1	3	28	20	33	60	1.3	42
18/03/2015	03	15	11	3	0.1	3	22	16	27	68	1.6	41
18/03/2015	04	14	11	3	0.1	3	18	15	22	68	0.8	36
18/03/2015	05	20	16	3	0.1	2	22	22	26	64	0.6	44
18/03/2015	06	21	17	3	0.1	2	27	23	30	60	1	37
18/03/2015	07	20	16	3	0.1	4	43	22	49	46	1.6	43
18/03/2015	08	25	20	47	1	8	52	56	63	31	1.1	36
18/03/2015	09	20	16	13	0.4	5	42	29	50	47	2.1	39
18/03/2015	10	12	9	6	0.2	5	22	15	30	67	2.8	64
18/03/2015	11	9	5	3	0.1	4	16	10	23	74	3.5	66
18/03/2015	12	8	5	3	0.1	4	16	9	22	76	3.3	81
18/03/2015	13	7	4	3	0.1	5	19	8	27	73	3	75
18/03/2015	14	29	25	3	0.1	4	16	32	22	77	3.2	72
18/03/2015	15	28	24	3	0.1			30		82	4.1	71
18/03/2015	16	24	21	3	0.2	3	10	27	15	84	4.7	66
18/03/2015	17	28	24	3	0.2	3	10	31	14	84	5	63
18/03/2015	18	30	27	3	0.1	3	13	34	18	81	5.1	63
18/03/2015	19	31	27	3	0.1	3	12	34	16	81	6.3	49
18/03/2015	20	32	28	3	0.1	3	15	35	19	77	5.2	55
18/03/2015	21	34	30	3	0.1	3	15	37	20	77	4.8	52
18/03/2015	22	33	29	3	0.1	3	13	36	18	76	3.9	52
18/03/2015	23	33	29	3	0.1	3	8	36	12	78	5.3	52
19/03/2015	00	33	29	3	0.1	2	7	36	10	79	5.8	50
19/03/2015	01	33	29	3	0.1	2	7	36	9	81	5.2	47
19/03/2015	02	32	28	3	0.2	2	11	36	14	75	5.4	48
19/03/2015	03	30	26	3	0.2	2	10	33	12	74	5	50
19/03/2015	04	27	23	3	0.1	2	7	30	9	77	5.6	49
19/03/2015	05	29	25	3	0.2	2	5	32	7	82	6.1	49
19/03/2015	06	29	25	3	0.2	2	6	32	9	77	7	47
19/03/2015	07			3	0.2	2	7		10	78	7.1	46
19/03/2015	08			3	0.2	2	7		10	83	6.3	57
19/03/2015	09			3	0.2	2	7		10	85	7.9	55
19/03/2015	10			3	0.2	2	9		12	87	7.2	55
19/03/2015	11			3	0.2	3	10		13	90	7	51
19/03/2015	12			3	0.2	2	12		14	90	6.9	52
19/03/2015	13			3	0.2	2	13		17	88	7.3	48
19/03/2015	14			3	0.2	3	16		20	88	7.2	48
19/03/2015	15	23	19	3	0.2			26		96	6.9	50
19/03/2015	16	23	19	3	0.2	2	12	25	14	98	7.1	49
19/03/2015	17	24	20	3	0.2	2	12	27	13	96	6.5	54
19/03/2015	18	24	21	3	0.2	2	14	27	15	93	7.1	50
19/03/2015	19	22	18	3	0.2	2	12	24	13	92	7.1	51
19/03/2015	20	21	17	3	0.2	2	13	23	15	92	7.5	52
19/03/2015	21	21	18	3	0.1	2	11	24	13	91	7.9	46
19/03/2015	22	26	23	3	0.1	2	13	29	15	88	7.8	48
19/03/2015	23	23	19	3	0.1	2	11	26	13	88	7.8	48
20/03/2015	00	61	57	3	0.2	2	12	67	13	91	8.5	47
20/03/2015	01	27	23	3	0.2	2	8	30	9	94	8.9	46
20/03/2015	02	36	32	3	0.2	2	10	40	11	93	7.4	53
20/03/2015	03	25	22	3	0.2	2	6	28	7	95	7.6	54
20/03/2015	04	24	20	3	0.1	2	6	27	7	94	8	55
20/03/2015	05	26	22	3	0.1	2	8	29	10	94	6.8	54
20/03/2015	06	27	23	3	0.1	2	9	29	10	90	6.7	47
20/03/2015	07	27	23	3	0.1	2	15	30	16	84	7.4	46
20/03/2015	08	26	22	3	0.1	2	17	29	18	81	7.9	48
20/03/2015	09	26	22	3	0.1	2	18	29	19	80	7.1	48
20/03/2015	10	27	23	3	0.1	2	15	30	17	80	10.4	47
20/03/2015	11	28	25	3	0.2	2	16	31	17	82	11	47
20/03/2015	12	29	26	3	0.2	2	20	32	22	78	10.9	46
20/03/2015	13	28	24	3	0.2	2	23	31	26	77	10.1	46
20/03/2015	14	24	21	3	0.1	2	19	27	20	81	9.6	49
20/03/2015	15	26	23	3	0.1			29		89	10.6	50
20/03/2015	16	26	22	3	0.2	3	15	29	19	86	8.8	51
20/03/2015	17	23	19	3	0.1	2	15	26	18	86	7.7	50
20/03/2015	18	22	18	3	0.1	2	15	24	18	85	8.5	49
20/03/2015	19	21	17	3	0.1	2	15	23	18	82	8.6	48
20/03/2015	20	20	16	3	0.1	2	17	22	19	78	8.4	46
20/03/2015	21	19	16	3	0.2	3	20	21	24	68	6.8	46
20/03/2015	22	20	16	3	0.2	2	14	21	16	74	6.2	48
20/03/2015	23	21	17	3	0.1	2	8	23	10	79	4.5	49
21/03/2015	00	22	17	3	0.1	2	8	24	10	72	2.9	50
21/03/2015	01	22	18	3	0.1	2	6	25	8	64	1.8	79
21/03/2015	02	21	16	3	0.1	2	7	24	9	64	1.9	85
21/03/2015	03	19	15	3	0.1	2	15	21	17	57	2.5	95
21/03/2015	04	18	13	3	0.1	2	6	20	8	72	2.7	66
21/03/2015	05	16	12	3	0.1	2	7	18	10	72	2	50
21/03/2015	06	16	12	3	0.1	2	10	18	12	70	1.8	46
21/03/2015	07	17	13	3	0.1	2	27	19	30	44	0.6	32
21/03/2015	08	18	13	3	0.2	8	51	21	63	22	0.4	353
21/03/2015	09	15	12	3	0.1	3	29	17	33	44	0.6	316
21/03/2015	10	15	12	3	0.2	3	32	16	37	40	0.4	296
21/03/2015	11	15	12	3	0.2	6	35	16	44	41	0.5	350
21/03/2015	12	15	12	3	0.2	7	31	16	41	45	0.3	19
21/03/2015	13	15	12	3	0.1	5	18	17	25	55	1.6	72
21/03/2015	14	16	12	3	0.1	3	14	18	19	58	2.1	78
21/03/2015	15	16	12	3	0.1			17		68	2.4	55
21/03/2015	16	16	13	3	0.1	2	16	18	19	66	2.8	57
21/03/2015	17	18	14	3	0.1	2	12	20	14	66	2.9	65
21/03/2015	18	18	13	3	0.1	2	15	19	17	69	3.8	51
21/03/2015	19	19	14	3	0.1	2	21	21	24	61	3.5	53
21/03/2015	20	18	14	3	0.1	2	21	20	23	64	2	69
21/03/2015	21	15	11	3	0.1	2	19	16	21	69	2.2	69
21/03/2015	22	14	11	3	0.1	2	34	16	35	56	0.4	330
21/03/2015	23	14	11	3	0.2	2	22	16	23	59	0.8	6
22/03/2015	00	14	11	3	0.2	2	22	16	23	55	0.3	26
22/03/2015	01	15	11	4	0.2	2	26	16	28	55	0.7	35
22/03/2015	02	15	12	4	0.2	2	23	17	25	54	0.5	26
22/03/2015	03	15	12	4	0.2	2	15	16	16	58	0.3	26
22/03/2015	04	15	12	3	0.1	2	10	16	11	64	0.3	14
22/03/2015	05	15	12	3	0.1	2	14	17	15	54	0.1	340
22/03/2015	06	15	12	3	0.1	2	14	16	15	54	0.1	339
22/03/2015	07	14	11	3	0.1	2	20	16	21	48	0.2	278
22/03/2015	08	15	12	3	0.1	2	25	16	26	46	0.2	8
22/03/2015	09	14	11	3	0.1	2	23	16	24	50	0.4	23
22/03/2015	10	15	12	3	0.1	2	22	16	24	52	0.8	44
22/03/2015	11	15	11	3	0.1	2	18	16	21	59	1.2	52
22/03/2015	12	15	11	3	0.1	2	22	16	25	64	3.5	47
22/03/2015	13	15	12	3	0.1	2	30	16	34	56	3.3	43
22/03/2015	14	15	11	3	0.1	3	35	16	39	50	1.4	46
22/03/2015	15	14	11	3	0.1			16		62	1.7	46
22/03/2015	16	15	11	3	0.1	3	24	16	28	57	2.2	49
22/03/2015	17	15	12	3	0.1	2	28	17	31	51	1.6	42
22/03/2015	18	16	12	3	0.1	3	33	17	37	48	1.6	45
22/03/2015	19	18	15	3	0.1	2	42	20	45	39	1.3	45
22/03/2015	20	20	16	3	0.2	3	53	22	57	27	1	35
22/03/2015	21	19	16	3	0.2	3	48	22	52	29	0.9	39
22/03/2015	22	18	15	3	0.2	2	41	20	43	31	1.1	36
22/03/2015	23	18	14	3	0.2	2	30	20	32	43	1.2	35
23/03/2015	00	16	13	3	0.2	2	18	18	19	50	1.6	42
23/03/2015	01	16	12	3	0.2	2	15	17	16	55	0.8	339
23/03/2015	02	16	13	4	0.2	2	18	18	18	53	0.2	330
23/03/2015	03	17	14	4	0.2	2	15	19	16	52	0.2	351
23/03/2015	04	19	16	3	0.1	2	25	21	26	44	0.2	29
23/03/2015	05	17	14	3	0.1	2	33	19	34	45	0.4	137
23/03/2015	06	17	13	3	0.1	2	21	18	23	57	0.6	184
23/03/2015	07	20	13	3	0.1	2	24	28	25	56	2	124
23/03/2015	08	14	10	3	0.1	4	52	16	58	30	0.8	91
23/03/2015	09	16	11	3	0.1	4	49	17	55	35	2.1	89
23/03/2015	10	15	11	3	0.1	5	41	17	48	44	3.5	109
23/03/2015	11	15	11	3	0.1	5	29	17	36	56	4.4	109
23/03/2015	12	15	11	3	0.1	2	26	17	30	54	3.5	106
23/03/2015	13	14	10	3	0.1	3	26	16	30	55	4	103
23/03/2015	14	14	10	3	0.1	2	28	16	29	52	4.3	101
23/03/2015	15	14	10	3	0.1			16		57	3.7	106
23/03/2015	16	15	11	3	0.3	3	37	16	41	49	3.3	108
23/03/2015	17	15	11	3	0.1	2	50	16	53	39	3.3	92
23/03/2015	18	15	11	3	0.1	2	23	17	24	62	2.9	82
23/03/2015	19	16	12	3	0.1	2	24	18	26	59	2.2	76
23/03/2015	20	16	12	3	0.1	2	12	17	14	70	3.1	83
23/03/2015	21	15	11	3	0.1	2	24	17	25	63	4.6	97
23/03/2015	22	14	11	3	0.1	2	10	16	11	74	4.6	90
23/03/2015	23	14	11	3	0.1	2	8	16	9	74	3.1	83
24/03/2015	00	14	10	3	0.1	2	6	16	8	68	1.1	78
24/03/2015	01	14	10	3	0.1	2	12	16	13	64	1.7	82
24/03/2015	02	14	10	3	0.1	2	6	16	8	72	1.4	64
24/03/2015	03	16	11	3	0.1	2	8	18	10	69	1.2	51
24/03/2015	04	16	11	3	0.1	2	10	18	12	68	2.2	51
24/03/2015	05	16	12	3	0.1	2	10	18	12	65	2.3	54
24/03/2015	06	17	12	3	0.1	2	15	19	18	64	2.5	44
24/03/2015	07	19	14	3	0.1	2	23	22	25	60	2.8	50
24/03/2015	08	19	14	3	0.1	3	35	22	39	54	3.5	46
24/03/2015	09	19	14	3	0.2	2	26	22	29	60	3.6	44
24/03/2015	10	17	13	3	0.1	2	24	19	27	63	2.8	43
24/03/2015	11	16	12	3	0.1	5	27	18	34	63	3	59
24/03/2015	12	15	11	3	0.1	3	19	17	22	68	3.7	73
24/03/2015	13	16	11	3	0.1	5	30	18	37	62	3.3	68
24/03/2015	14	15	11	3	0.1	2	16	17	18	72	3.1	62
24/03/2015	15	13	9	3	0.1			15		65	3.6	47
24/03/2015	16	9	6	3	0.1	19	51	10	80	51	2.1	47
24/03/2015	17	8	5	3	0.1	3	29	9	33	52	1.7	42
24/03/2015	18	8	5	3	0.1	2	30	9	34	51	1.2	34
24/03/2015	19	9	6	3	0.1	3	41	9	45	37	0.6	34
24/03/2015	20	8	5	3	0.2	3	36	9	39	41	0.9	32
24/03/2015	21	8	5	3	0.2	2	28	9	31	44	1	39
24/03/2015	22	9	6	3	0.2	2	26	10	28	42	0.8	41
24/03/2015	23	8	5	3	0.2	2	36	9	38	30	0.2	9
25/03/2015	00	7	4	3	0.2	2	29	8	31	38	0.2	355
25/03/2015	01	6	3	3	0.2	2	12	6	14	53	0.1	338
25/03/2015	02	4	2	4	0.2	2	8	5	9	61	0.3	323
25/03/2015	03	5	2	3	0.2	2	5	5	7	67	0.4	293
25/03/2015	04	5	3	3	0.1	2	4	6	6	69	0.7	313
25/03/2015	05	3	1	3	0.1	2	4	3	6	73	1.2	319
25/03/2015	06	4	1	3	0.1	2	7	4	8	73	1.5	298
25/03/2015	07	5	2	3	0.1	2	26	5	28	57	1	297
25/03/2015	08	6	3	3	0.2	6	51	7	60	35	0.4	339
25/03/2015	09	5	2	3	0.2	3	34	7	38	52	1.4	329
25/03/2015	10	4	2	3	0.1	3	15	5	17	68	1.5	325
25/03/2015	11	4	2	3	0.1	2	14	5	16	73	1.3	2
25/03/2015	12	4	2	3	0.1	5	18	5	26	68	2.3	62
25/03/2015	13	5	2	3	0.1	8	23	7	35	64	3.1	93
25/03/2015	14	4	2	3	0.1	4	19	5	25	67	2.8	115
25/03/2015	15	5	2	3	0.1			6		68	2.2	118
25/03/2015	16	5	2	3	0.1	5	25	6	32	71	1.1	137
25/03/2015	17	5	2	3	0.1	2	25	6	27	66	0.7	158
25/03/2015	18	6	3	3	0.1	3	36	7	40	57	0.4	207
25/03/2015	19	6	3	3	0.1	2	25	7	26	66	0.3	246
25/03/2015	20	6	3	3	0.2	2	45	7	46	44	0.8	332
25/03/2015	21	6	3	4	0.2	2	40	7	41	45	0.6	315
25/03/2015	22	6	3	5	0.2	2	22	7	23	60	0.9	318
25/03/2015	23	5	2	7	0.2	2	9	6	10	72	1.3	318
26/03/2015	00	4	2	10	0.2	2	5	5	7	76	1.4	318
26/03/2015	01	4	2	11	0.2	2	4	5	6	77	0.8	324
26/03/2015	02	4	2	13	0.2	2	4	5	6	79	1.2	303
26/03/2015	03	4	2	11	0.2	2	4	5	6	81	1.7	314
26/03/2015	04	4	1	3	0.1	2	4	4	6	80	1.3	320
26/03/2015	05	4	2	3	0.1	2	5	4	7	73	0.7	327
26/03/2015	06	4	2	4	0.1	2	12	5	12	64	0.4	333
26/03/2015	07	5	3	5	0.1	3	47	6	51	39	0.4	327
26/03/2015	08	7	3	5	0.2	18	69	8	97	26	0.2	285
26/03/2015	09	6	3	3	0.2	9	45	7	58	46	0.5	291
26/03/2015	10	4	2	3	0.1	3	16	5	18	67	1.1	66
26/03/2015	11	6	3	3	0.1	6	32	8	42	54	2.3	123
26/03/2015	12	6	3	3	0.1	5	26	7	33	63	2.6	116
26/03/2015	13	6	3	3	0.1	5	22	7	30	69	3	115
26/03/2015	14	5	2	3	0.1	5	20	7	27	74	2.9	114
26/03/2015	15	5	2	3	0.1			6		85	3.9	116
26/03/2015	16	6	3	3	0.1	3	34	7	38	68	1.3	158
26/03/2015	17	5	3	3	0.1	2	23	6	24	77	0.8	208
26/03/2015	18	5	2	3	0.2	2	24	6	25	73	0.6	182
26/03/2015	19	5	3	3	0.1	2	32	6	33	63	0.2	190
26/03/2015	20	7	4	3	0.1	2	40	8	41	52	0.3	227
26/03/2015	21	9	6	3	0.3	28	97	11	140	8	0.5	246
26/03/2015	22	10	7	3	0.4	43	97	12	162	3	0.5	248
26/03/2015	23	9	6	3	0.3	13	77	11	96	6	0.5	288
27/03/2015	00	7	4	3	0.3	3	39	9	42	31	1.7	318
27/03/2015	01	4	2	3	0.2	2	5	7	7	60	1.9	331
27/03/2015	02	5	2	3	0.2	2	8	5	9	53	0.8	308
27/03/2015	03	6	3	3	0.2	2	14	6	15	42	0.3	257
27/03/2015	04	6	4	3	0.2	2	21	7	22	34	0.2	280
27/03/2015	05	5	3	3	0.1	2	15	6	16	52	0.5	305
27/03/2015	06	5	3	3	0.2	2	25	6	26	43	0.3	250
27/03/2015	07	7	4	3	0.2	6	52	8	62	16	0.6	253
27/03/2015	08	7	4	3	0.3	20	58	8	89	18	0.3	259
27/03/2015	09	7	4	3	0.2	12	47	8	66	31	0.5	255
27/03/2015	10	7	4	3	0.2	5	39	9	47	44	0.4	246
27/03/2015	11	5	3	3	0.2	3	26	6	30	59	1	293
27/03/2015	12	5	3	3	0.2	4	24	7	30	63	2.2	22
27/03/2015	13	7	4	3	0.2	14	49	8	70	46	2.6	99
27/03/2015	14	7	4	10	0.4	15	49	9	71	50	1.7	105
27/03/2015	15	8	4	3	0.2			11		53	2	99
27/03/2015	16	6	3	3	0.1	11	33	9	50	54	2.2	46
27/03/2015	17	5	2	3	0.1	4	24	7	30	51	1.5	350
27/03/2015	18	6	3	3	0.1	2	20	9	22	47	1.8	329
27/03/2015	19	6	3	3	0.2	2	36	7	37	30	1	5
27/03/2015	20	6	3	3	0.2	2	37	7	40	25	1.3	354
27/03/2015	21	5	3	3	0.2	2	18	6	19	40	1.5	344
27/03/2015	22	5	3	3	0.2	2	8	6	9	46	1.9	328
27/03/2015	23	5	2	3	0.1	2	4	6	6	50	2.6	343
28/03/2015	00	5	2	3	0.1	2	4	5	6	49	1.5	326
28/03/2015	01	4	2	3	0.1	2	4	6	6	50	1.5	305
28/03/2015	02	5	2	4	0.1	2	4	6	6	46	0.9	284
28/03/2015	03	5	2	3	0.1	2	5	5	7	39	0.5	241
28/03/2015	04	5	2	3	0.1	2	7	6	8	35	0.2	233
28/03/2015	05	5	3	3	0.1	2	11	6	12	32	0.3	242
28/03/2015	06	6	3	3	0.1	2	15	6	16	32	0.1	231
28/03/2015	07	6	3	3	0.1	2	20	6	21	33	0.3	308
28/03/2015	08	8	5	3	0.1	2	20	8	22	40	0.7	299
28/03/2015	09	6	4	3	0.1	2	19	7	23	42	0.5	279
28/03/2015	10	7	4	3	0.1	2	18	7	21	46	0.8	250
28/03/2015	11	6	3	3	0.1	3	14	7	17	53	1.3	195
28/03/2015	12	6	4	3	0.1	8	22	7	33	46	3.8	113
28/03/2015	13	6	4	5	0.1	15	33	8	57	46	3.4	125
28/03/2015	14	7	4	3	0.1	3	14	8	20	69	1.6	206
28/03/2015	15	6	4	3	0.1			7		69	2.1	138
28/03/2015	16	6	3	3	0.1	2	9	7	13	78	2	110
28/03/2015	17	6	4	3	0.1	2	16	7	19	73	1.5	120
28/03/2015	18	7	4	3	0.1	2	32	9	34	55	0.3	117
28/03/2015	19	8	5	3	0.2	4	48	10	52	35	0.4	53
28/03/2015	20	10	6	4	0.3	2	65	12	67	18	0.3	53
28/03/2015	21	11	7	4	0.4	22	85	13	118	6	0.1	51
28/03/2015	22	14	10	6	0.7	64	90	16	188	3	0.2	33
28/03/2015	23	13	9	5	0.4	14	68	15	89	7	0.5	17
29/03/2015	00	14	10	5	0.4	31	72	16	120	3	0.3	242
29/03/2015	01	14	11	5	0.3	23	53	16	87	13	0.4	246
29/03/2015	02	14	11	4	0.3	2	40	15	42	9	0.2	219
29/03/2015	03	11	7	4	0.2	2	22	12	23	25	0.4	247
29/03/2015	04	9	6	3	0.1	2	15	10	16	32	0.3	352
29/03/2015	05	9	6	3	0.1	2	12	10	13	32	0.4	229
29/03/2015	06	9	6	3	0.1	2	24	11	25	22	1	257
29/03/2015	07	15	9	3	0.1	2	23	25	24	29	0.9	335
29/03/2015	08	10	7	3	0.1	4	28	13	34	27	0.2	206
29/03/2015	09	11	7	3	0.1	3	19	15	23	39	0.7	98
29/03/2015	10	10	6	3	0.1	2	10	13	11	55	1	123
29/03/2015	11	11	7	3	0.1	4	21	15	26	52	2.7	144
29/03/2015	12	12	8	3	0.1	2	17	19	20	59	3.4	117
29/03/2015	13	11	7	3	0.1	2	7	15	9	71	3.7	116
29/03/2015	14	8	5	3	0.1	2	12	9	14	66	2.5	132
29/03/2015	15	8	5	3	0.1			9		58	1.8	161
29/03/2015	16	8	5	4	0.1	7	31	9	41	54	1.4	110
29/03/2015	17	8	5	4	0.1	2	12	8	13	68	1	95
29/03/2015	18	8	5	3	0.2	2	8	9	9	69	1	63
29/03/2015	19	9	5	4	0.2	2	16	10	17	59	0.4	62
29/03/2015	20	9	6	4	0.2	2	16	10	17	58	0.6	50
29/03/2015	21	10	7	4	0.3	2	43	12	44	31	0.1	191
29/03/2015	22	12	9	4	0.3	3	60	14	62	14	0.6	59
29/03/2015	23	11	7	4	0.2	2	41	12	43	23	0.1	230
30/03/2015	00	12	8	4	0.2	2	54	13	56	12	0.2	237
30/03/2015	01	12	9	4	0.2	2	39	13	40	20	0.4	248
30/03/2015	02	13	9	5	0.3	2	53	14	54	6	0.2	12
30/03/2015	03	13	10	4	0.2	3	55	15	60	4	0.1	232
30/03/2015	04	13	10	3	0.2	2	41	15	42	13	0.3	258
30/03/2015	05	9	6	3	0.2	2	38	11	39	17	0.7	248
30/03/2015	06	7	4	3	0.1	3	43	8	46	20	0.4	252
30/03/2015	07	10	6	3	0.2	35	69	12	123	5	1.6	242
30/03/2015	08	11	7	3	0.2	27	66	14	108	11	0.6	269
30/03/2015	09	8	5	3	0.2	25	65	10	102	21	0.5	253
30/03/2015	10	7	4	3	0.2	13	51	9	71	35	0.5	270
30/03/2015	11	6	3	3	0.1	3	29	8	32	58	1.2	285
30/03/2015	12	6	3	3	0.1	2	25	7	28	68	0.9	298
30/03/2015	13	6	3	3	0.1	3	22	7	26	76	0.7	300
30/03/2015	14	5	3	3	0.1	2	23	6	25	74	0.9	294
30/03/2015	15	5	3	3	0.1			6		69	1.2	308
30/03/2015	16	5	3	3	0.1	3	29	7	33	62	1.4	323
30/03/2015	17	7	3	3	0.1	2	20	16	21	62	3.2	329
30/03/2015	18	7	4	3	0.1	2	21	12	22	61	3	335
30/03/2015	19	7	4	3	0.2	4	53	8	57	32	0.4	334
30/03/2015	20	9	6	3	0.4	43	92	11	158	4	0.4	336
30/03/2015	21	10	7	4	0.3	55	91	12	175	3	0.6	250
30/03/2015	22	8	5	3	0.2	3	61	10	63	19	0.8	307
30/03/2015	23	8	5	3	0.2	2	35	9	36	39	0.7	290
31/03/2015	00	7	4	3	0.1	2	11	8	12	63	0.4	301
31/03/2015	01	7	4	3	0.2	2	16	8	17	50	0.4	286
31/03/2015	02	7	4	3	0.2			8		49	0.3	156
31/03/2015	03	8	5	3	0.2	2	23	9	24	32	0.3	241
31/03/2015	04	8	5	3	0.1	2	30	9	31	28	0.2	276
31/03/2015	05	9	5	3	0.1	3	37	10	39	21	0.4	249
31/03/2015	06	10	6	3	0.2	44	65	12	132	4	0.3	196
31/03/2015	07	11	7	3	0.3	109	79	14	247	3	0.4	231
31/03/2015	08	13	9	3	0.3	86	79	16	210	7	1.2	226
31/03/2015	09	12	9	3	0.3	55	79	15	164	14	0.3	218
31/03/2015	10	11	8	3	0.2	17	64	14	90	33	0.6	222
31/03/2015	11	11	8	3	0.2	13	58	14	78	43	1	136
31/03/2015	12	10	7	3	0.1	7	42	12	54	67	2.3	126
31/03/2015	13	8	5	5	0.1	31	55	9	103	55	1.9	115
31/03/2015	14	7	5	3	0.1	5	17	9	25	90	2.8	108
31/03/2015	15	7	4	3	0.1			8		87	2.5	100
31/03/2015	16	7	4	3	0.2	5	27	8	35	76	1.7	136
31/03/2015	17	7	4	3	0.1	5	38	8	46	68	1.4	99
31/03/2015	18	9	5	4	0.1	20	77	10	107	32	0.6	92
31/03/2015	19	9	6	3	0.2	6	81	11	90	23	0.3	61
31/03/2015	20	11	7	4	0.4	17	102	13	128	6	0.2	15
31/03/2015	21	11	7	4	0.3	7	86	13	97	9	0.3	32
31/03/2015	22	11	8	4	0.3	3	75	13	79	11	0.1	7
31/03/2015	23	11	8	4	0.3	5	56	13	62	19	0.5	44
01/04/2015	00	13	10	4	0.2	2	31	15	32	35	0.4	45
01/04/2015	01	11	8	4	0.2	2	16	13	17	54	0.3	48
01/04/2015	02	10	7	3	0.2			11		58	0.3	191
01/04/2015	03	11	8	3	0.2	2	37	12	38	34	1.1	232
01/04/2015	04	13	10	3	0.1	2	38	14	40	21	0.4	259
01/04/2015	05	12	9	3	0.1	3	40	13	43	25	0.1	343
01/04/2015	06	13	10	3	0.2	14	61	15	83	5	0.4	344
01/04/2015	07	13	9	3	0.3	44	74	15	142	7	0.4	290
01/04/2015	08	11	8	3	0.3	35	65	13	119	17	0.8	198
01/04/2015	09	10	7	3	0.2	7	38	12	49	38	0.8	190
01/04/2015	10	10	6	3	0.1	3	24	11	27	53	1.1	163
01/04/2015	11	9	6	3	0.1	5	22	10	28	51	2.8	121
01/04/2015	12	6	4	3	0.1	2	9	8	11	75	4.4	106
01/04/2015	13	6	3	3	0.1	2	5	7	8	79	3.4	123
01/04/2015	14	6	3	3	0.1	2	6	7	9	81	3.5	115
01/04/2015	15	6	4	3	0.1	2	4	7	6	85	2.7	129
01/04/2015	16	7	4	3	0.1	2	9	8	11	85	2.1	125
01/04/2015	17	8	4	3	0.1	2	14	9	16	80	2.1	104
01/04/2015	18	8	5	3	0.2	2	6	9	8	86	1.4	76
01/04/2015	19	8	5	3	0.2	2	5	9	7	88	0.8	77
01/04/2015	20	8	5	3	0.2	2	11	9	12	78	0.5	48
01/04/2015	21	8	5	3	0.2	2	11	10	12	75	0.4	54
01/04/2015	22	9	5	3	0.2	2	14	10	15	70	0.4	33
01/04/2015	23	9	6	3	0.2	2	8	11	9	71	0.4	72
02/04/2015	00	10	7	3	0.2	2	14	12	15	61	0.4	137
02/04/2015	01	11	8	3	0.2	2	29	13	30	39	0.3	227
02/04/2015	02	13	9	3	0.2	2	48	15	49	10	0.2	153
02/04/2015	03	13	9	3	0.2	2	38	15	39	12	0.1	26
02/04/2015	04	12	8	3	0.2	2	40	13	42	10	0.1	256
02/04/2015	05	10	7	3	0.2	2	22	11	23	29	0.1	332
02/04/2015	06	11	7	4	0.2	8	50	12	60	9	0.2	318
02/04/2015	07	13	9	7	0.4	50	59	15	135	6	0.3	230
02/04/2015	08	12	9	7	0.4	43	68	15	134	12	0.3	235
02/04/2015	09	11	7	4	0.2	14	50	13	72	39	0.9	222
02/04/2015	10	11	7	3	0.1	2	30	12	32	62	0.9	224
02/04/2015	11	10	7	3	0.1	2	30	12	31	66	1.3	152
02/04/2015	12	11	8	3	0.1	2	19	12	21	79	4.6	117
02/04/2015	13	10	7	3	0.1	2	9	12	10	87	3.9	117
02/04/2015	14	10	6	3	0.1	2	9	11	10	85	3.7	118
02/04/2015	15	9	6	3	0.1			10		85	2.4	149
02/04/2015	16	9	6	3	0.1	3	14	10	19	81	2.5	136
02/04/2015	17	10	6	3	0.1	5	34	11	41	63	1.8	111
02/04/2015	18	10	7	3	0.2	3	56	12	60	38	1.1	113
02/04/2015	19	11	8	4	0.2	2	50	13	51	34	0.4	83
02/04/2015	20	12	8	3	0.2	2	38	14	39	42	0.4	22
02/04/2015	21	13	9	3	0.2	2	29	15	31	47	0.4	29
02/04/2015	22	13	9	3	0.2	2	22	15	23	50	0.2	17
02/04/2015	23	15	11	3	0.2	2	35	17	36	35	0.1	11
03/04/2015	00	15	11	3	0.2	2	54	17	55	14	0.2	228
03/04/2015	01	15	11	3	0.2	9	62	17	74	6	0.4	293
03/04/2015	02	15	12	4	0.2	3	47	17	52	4	0.2	225
03/04/2015	03	16	12	4	0.2	2	46	18	47	4	0.1	226
03/04/2015	04	16	12	3	0.2	2	43	18	44	4	0.1	227
03/04/2015	05	15	11	3	0.2	5	38	17	45	3	0.1	213
03/04/2015	06	15	11	4	0.2	4	37	16	42	4	0.1	220
03/04/2015	07	14	10	4	0.2	11	37	16	55	7	0.1	191
03/04/2015	08	11	8	4	0.2	14	36	13	57	13	0.4	84
03/04/2015	09	13	9	3	0.1	3	25	14	30	35	2.4	54
03/04/2015	10	15	11	3	0.1	2	12	16	14	52	2.9	58
03/04/2015	11	13	10	3	0.1	2	8	15	9	63	2.5	69
03/04/2015	12	11	8	3	0.1	2	5	12	7	76	3.2	86
03/04/2015	13	11	8	3	0.1	2	11	12	13	73	3.1	84
03/04/2015	14	11	8	3	0.1	2	9	13	10	84	2.8	90
03/04/2015	15	12	9	3	0.1			14		88	2.5	80
03/04/2015	16	12	9	3	0.1	2	12	13	15	86	2.3	76
